kappa,sigma,agent_id,episode_idx,outcome,rescued
3.0,0.4,22,0,PARTNER_RESCUED,1
3.0,0.4,22,1,PARTNER_RESCUED,1
3.0,0.4,22,2,PARTNER_RESCUED,1
3.0,0.4,22,3,PARTNER_RESCUED,1
3.0,0.4,22,4,PARTNER_RESCUED,1
3.0,0.4,23,0,PARTNER_RESCUED,1
3.0,0.4,23,1,PARTNER_RESCUED,1
3.0,0.4,23,2,PARTNER_RESCUED,1
3.0,0.4,23,3,PARTNER_RESCUED,1
3.0,0.4,23,4,TIMEOUT,0
3.0,0.4,24,0,PARTNER_RESCUED,1
3.0,0.4,24,1,PARTNER_RESCUED,1
3.0,0.4,24,2,PARTNER_RESCUED,1
3.0,0.4,24,3,PARTNER_RESCUED,1
3.0,0.4,24,4,TIMEOUT,0
