inject_mode,beta_guilt,beta_loyalty,kappa,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
off,0.05,0.5,1.0,161,0,TIMEOUT,0,2,0
off,0.05,0.5,1.0,161,1,PARTNER_RESCUED,1,3,0
off,0.05,0.5,1.0,161,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,161,3,TIMEOUT,0,5,2
off,0.05,0.5,1.0,162,0,TIMEOUT,0,2,1
off,0.05,0.5,1.0,162,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,162,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,162,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,163,0,TIMEOUT,0,2,1
off,0.05,0.5,1.0,163,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,163,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,163,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,164,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,164,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,164,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,164,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,165,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,165,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,165,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,165,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,166,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,166,1,RESOURCE_TAKEN,0,3,1
off,0.05,0.5,1.0,166,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,166,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,167,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,167,1,RESOURCE_TAKEN,0,3,1
off,0.05,0.5,1.0,167,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,167,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,168,0,TIMEOUT,0,2,1
off,0.05,0.5,1.0,168,1,PARTNER_RESCUED,1,3,0
off,0.05,0.5,1.0,168,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,168,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,169,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,169,1,TIMEOUT,0,3,2
off,0.05,0.5,1.0,169,2,TIMEOUT,0,4,2
off,0.05,0.5,1.0,169,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,170,0,TIMEOUT,0,2,0
off,0.05,0.5,1.0,170,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,170,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,170,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,171,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,171,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,171,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,171,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,172,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,172,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,172,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,172,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,173,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,173,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,173,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,173,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,174,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,174,1,RESOURCE_TAKEN,0,3,1
off,0.05,0.5,1.0,174,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,174,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,175,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,175,1,TIMEOUT,0,3,2
off,0.05,0.5,1.0,175,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,175,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,176,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,176,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,176,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,176,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,177,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,177,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,177,2,TIMEOUT,0,4,2
off,0.05,0.5,1.0,177,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,178,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,178,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,178,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,178,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,179,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,179,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,179,2,TIMEOUT,0,4,2
off,0.05,0.5,1.0,179,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,180,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,180,1,RESOURCE_TAKEN,0,3,0
off,0.05,0.5,1.0,180,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,180,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,181,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,181,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,181,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,181,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,182,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,182,1,RESOURCE_TAKEN,0,3,0
off,0.05,0.5,1.0,182,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,182,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,183,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,183,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,183,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,183,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,184,0,TIMEOUT,0,2,1
off,0.05,0.5,1.0,184,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,184,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,184,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,185,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,185,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,185,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,185,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,186,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,186,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,186,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,186,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,187,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,187,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,187,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,187,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,188,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,188,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,188,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,188,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,189,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,189,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,189,2,TIMEOUT,0,4,2
off,0.05,0.5,1.0,189,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,190,0,TIMEOUT,0,2,0
off,0.05,0.5,1.0,190,1,PARTNER_RESCUED,1,3,0
off,0.05,0.5,1.0,190,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,190,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,191,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,191,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,191,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,191,3,PARTNER_RESCUED,1,5,0
off,0.05,0.5,1.0,192,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,192,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,192,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,192,3,TIMEOUT,0,5,2
off,0.05,0.5,1.0,193,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,193,1,TIMEOUT,0,3,0
off,0.05,0.5,1.0,193,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,193,3,TIMEOUT,0,5,2
off,0.05,0.5,1.0,194,0,TIMEOUT,0,2,1
off,0.05,0.5,1.0,194,1,TIMEOUT,0,3,2
off,0.05,0.5,1.0,194,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,194,3,TIMEOUT,0,5,2
off,0.05,0.5,1.0,195,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,195,1,RESOURCE_TAKEN,0,3,2
off,0.05,0.5,1.0,195,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,195,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,196,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,196,1,TIMEOUT,0,3,2
off,0.05,0.5,1.0,196,2,TIMEOUT,0,4,0
off,0.05,0.5,1.0,196,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,197,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,197,1,RESOURCE_TAKEN,0,3,0
off,0.05,0.5,1.0,197,2,PARTNER_RESCUED,1,4,0
off,0.05,0.5,1.0,197,3,TIMEOUT,0,5,0
off,0.05,0.5,1.0,198,0,TIMEOUT,0,2,1
off,0.05,0.5,1.0,198,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,198,2,TIMEOUT,0,4,1
off,0.05,0.5,1.0,198,3,TIMEOUT,0,5,1
off,0.05,0.5,1.0,199,0,PARTNER_RESCUED,1,2,0
off,0.05,0.5,1.0,199,1,TIMEOUT,0,3,1
off,0.05,0.5,1.0,199,2,TIMEOUT,0,4,2
off,0.05,0.5,1.0,199,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.05,1.0,0,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,0,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,0,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,0,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,1,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,1,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,1,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,1,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,2,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.05,1.0,2,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,2,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,2,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,3,0,TIMEOUT,0,2,2
seed_only_floor,0.05,0.05,1.0,3,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,3,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.05,1.0,3,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,4,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,4,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,4,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,4,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.05,1.0,5,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,5,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.05,1.0,5,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,5,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,6,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,6,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,6,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,6,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,7,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,7,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.05,1.0,7,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,7,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,8,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,8,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,8,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,8,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,9,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,9,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,9,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,9,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,10,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,10,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,10,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,10,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.05,1.0,11,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,11,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,11,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,11,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,12,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,12,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,12,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,12,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,13,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,13,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.05,1.0,13,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,13,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,14,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,14,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,14,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,14,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,15,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,15,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,15,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,15,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,16,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,16,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,16,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.05,1.0,16,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,17,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,17,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,17,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,17,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,18,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,18,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,18,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,18,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,19,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,19,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,19,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,19,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,20,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,20,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,20,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,20,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,21,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,21,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,21,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,21,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,22,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,22,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,22,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,22,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,23,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,23,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.05,1.0,23,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,23,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.05,1.0,24,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,24,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,24,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.05,1.0,24,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,25,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,25,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,25,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,25,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,26,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,26,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,26,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,26,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,27,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,27,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,27,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,27,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,28,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,28,1,TIMEOUT,0,3,3
seed_only_floor,0.05,0.05,1.0,28,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,28,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,29,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.05,1.0,29,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,29,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,29,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,30,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,30,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,30,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,30,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.05,1.0,31,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,31,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,31,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,31,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,32,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,32,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,32,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.05,1.0,32,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,33,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,33,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.05,1.0,33,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,33,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,34,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,34,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,34,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,34,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,35,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,35,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,35,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,35,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,36,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,36,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,36,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,36,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,37,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.05,1.0,37,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,37,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,37,3,PARTNER_DEAD,0,5,0
seed_only_floor,0.05,0.05,1.0,38,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,38,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,38,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,38,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,39,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,39,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,39,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,39,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,40,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,40,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,40,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,40,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,41,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,41,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,41,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,41,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,42,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,42,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,42,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.05,1.0,42,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,43,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.05,1.0,43,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.05,1.0,43,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,43,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.05,1.0,44,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,44,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,44,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,44,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,45,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,45,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,45,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,45,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,46,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.05,1.0,46,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,46,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.05,1.0,46,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,47,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,47,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,47,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,47,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.05,1.0,48,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,48,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.05,1.0,48,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.05,1.0,48,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,49,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,49,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,49,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,49,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,50,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,50,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,50,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,50,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,51,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,51,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.05,1.0,51,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,51,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,52,0,PARTNER_DEAD,0,2,1
seed_only_floor,0.05,0.05,1.0,52,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.05,1.0,52,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.05,1.0,52,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.05,1.0,53,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.05,1.0,53,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,53,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.05,1.0,53,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.05,1.0,54,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.05,1.0,54,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.05,1.0,54,2,TIMEOUT,0,4,1
