beta_guilt,beta_loyalty,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.05,0.15,49,5,TIMEOUT,0,7,1
0.05,0.15,49,6,TIMEOUT,0,8,2
0.05,0.15,49,7,RESOURCE_TAKEN,0,9,0
0.05,0.15,49,8,PARTNER_RESCUED,1,10,0
0.05,0.15,49,9,TIMEOUT,0,11,1
0.05,0.15,50,0,TIMEOUT,0,2,0
0.05,0.15,50,1,TIMEOUT,0,3,3
0.05,0.15,50,2,TIMEOUT,0,4,0
0.05,0.15,50,3,RESOURCE_TAKEN,0,5,0
0.05,0.15,50,4,PARTNER_RESCUED,1,6,0
0.05,0.15,50,5,TIMEOUT,0,7,1
0.05,0.15,50,6,TIMEOUT,0,8,1
0.05,0.15,50,7,TIMEOUT,0,9,2
0.05,0.15,50,8,TIMEOUT,0,10,1
0.05,0.15,50,9,RESOURCE_TAKEN,0,11,1
0.05,0.15,51,0,PARTNER_RESCUED,1,2,0
0.05,0.15,51,1,TIMEOUT,0,3,1
0.05,0.15,51,2,TIMEOUT,0,4,0
0.05,0.15,51,3,TIMEOUT,0,5,0
0.05,0.15,51,4,TIMEOUT,0,6,1
0.05,0.15,51,5,TIMEOUT,0,7,1
0.05,0.15,51,6,TIMEOUT,0,8,2
0.05,0.15,51,7,TIMEOUT,0,9,0
0.05,0.15,51,8,TIMEOUT,0,10,1
0.05,0.15,51,9,TIMEOUT,0,11,2
0.05,0.15,52,0,PARTNER_RESCUED,1,2,0
0.05,0.15,52,1,TIMEOUT,0,3,0
0.05,0.15,52,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,52,3,PARTNER_RESCUED,1,5,0
0.05,0.15,52,4,PARTNER_RESCUED,1,6,0
0.05,0.15,52,5,TIMEOUT,0,7,2
0.05,0.15,52,6,TIMEOUT,0,8,1
0.05,0.15,52,7,TIMEOUT,0,9,2
0.05,0.15,52,8,TIMEOUT,0,10,2
0.05,0.15,52,9,RESOURCE_TAKEN,0,11,1
0.05,0.15,53,0,PARTNER_RESCUED,1,2,0
0.05,0.15,53,1,TIMEOUT,0,3,1
0.05,0.15,53,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,53,3,PARTNER_RESCUED,1,5,0
0.05,0.15,53,4,TIMEOUT,0,6,0
0.05,0.15,53,5,TIMEOUT,0,7,1
0.05,0.15,53,6,TIMEOUT,0,8,1
0.05,0.15,53,7,RESOURCE_TAKEN,0,9,0
0.05,0.15,53,8,PARTNER_RESCUED,1,10,0
0.05,0.15,53,9,TIMEOUT,0,11,0
0.05,0.15,54,0,PARTNER_RESCUED,1,2,0
0.05,0.15,54,1,PARTNER_RESCUED,1,3,0
0.05,0.15,54,2,TIMEOUT,0,4,0
0.05,0.15,54,3,TIMEOUT,0,5,0
0.05,0.15,54,4,RESOURCE_TAKEN,0,6,1
0.05,0.15,54,5,PARTNER_RESCUED,1,7,0
0.05,0.15,54,6,TIMEOUT,0,8,0
0.05,0.15,54,7,RESOURCE_TAKEN,0,9,0
0.05,0.15,54,8,TIMEOUT,0,10,0
0.05,0.15,54,9,TIMEOUT,0,11,0
0.05,0.15,55,0,TIMEOUT,0,2,1
0.05,0.15,55,1,TIMEOUT,0,3,2
0.05,0.15,55,2,RESOURCE_TAKEN,0,4,1
0.05,0.15,55,3,TIMEOUT,0,5,0
0.05,0.15,55,4,TIMEOUT,0,6,0
0.05,0.15,55,5,RESOURCE_TAKEN,0,7,0
0.05,0.15,55,6,PARTNER_RESCUED,1,8,0
0.05,0.15,55,7,PARTNER_RESCUED,1,9,0
0.05,0.15,55,8,TIMEOUT,0,10,1
0.05,0.15,55,9,TIMEOUT,0,11,0
0.05,0.15,56,0,PARTNER_RESCUED,1,2,0
0.05,0.15,56,1,TIMEOUT,0,3,1
0.05,0.15,56,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,56,3,TIMEOUT,0,5,1
0.05,0.15,56,4,TIMEOUT,0,6,2
0.05,0.15,56,5,TIMEOUT,0,7,2
0.05,0.15,56,6,TIMEOUT,0,8,1
0.05,0.15,56,7,TIMEOUT,0,9,2
0.05,0.15,56,8,TIMEOUT,0,10,1
0.05,0.15,56,9,RESOURCE_TAKEN,0,11,1
0.05,0.15,57,0,PARTNER_RESCUED,1,2,0
0.05,0.15,57,1,TIMEOUT,0,3,0
0.05,0.15,57,2,TIMEOUT,0,4,3
0.05,0.15,57,3,RESOURCE_TAKEN,0,5,1
0.05,0.15,57,4,PARTNER_RESCUED,1,6,0
0.05,0.15,57,5,TIMEOUT,0,7,2
0.05,0.15,57,6,TIMEOUT,0,8,0
0.05,0.15,57,7,TIMEOUT,0,9,0
0.05,0.15,57,8,TIMEOUT,0,10,0
0.05,0.15,57,9,TIMEOUT,0,11,1
0.05,0.15,58,0,TIMEOUT,0,2,0
0.05,0.15,58,1,TIMEOUT,0,3,1
0.05,0.15,58,2,TIMEOUT,0,4,0
0.05,0.15,58,3,TIMEOUT,0,5,2
0.05,0.15,58,4,TIMEOUT,0,6,0
0.05,0.15,58,5,TIMEOUT,0,7,1
0.05,0.15,58,6,TIMEOUT,0,8,0
0.05,0.15,58,7,TIMEOUT,0,9,0
0.05,0.15,58,8,RESOURCE_TAKEN,0,10,0
0.05,0.15,58,9,PARTNER_RESCUED,1,11,0
0.05,0.15,59,0,PARTNER_RESCUED,1,2,0
0.05,0.15,59,1,TIMEOUT,0,3,1
0.05,0.15,59,2,TIMEOUT,0,4,2
0.05,0.15,59,3,RESOURCE_TAKEN,0,5,2
0.05,0.15,59,4,PARTNER_RESCUED,1,6,0
0.05,0.15,59,5,TIMEOUT,0,7,0
0.05,0.15,59,6,TIMEOUT,0,8,1
0.05,0.15,59,7,TIMEOUT,0,9,2
0.05,0.15,59,8,RESOURCE_TAKEN,0,10,2
0.05,0.15,59,9,PARTNER_RESCUED,1,11,0
0.05,0.15,60,0,PARTNER_RESCUED,1,2,0
0.05,0.15,60,1,TIMEOUT,0,3,2
0.05,0.15,60,2,TIMEOUT,0,4,1
0.05,0.15,60,3,TIMEOUT,0,5,1
0.05,0.15,60,4,RESOURCE_TAKEN,0,6,0
0.05,0.15,60,5,PARTNER_RESCUED,1,7,0
0.05,0.15,60,6,TIMEOUT,0,8,0
0.05,0.15,60,7,TIMEOUT,0,9,1
0.05,0.15,60,8,TIMEOUT,0,10,1
0.05,0.15,60,9,RESOURCE_TAKEN,0,11,0
0.05,0.15,61,0,PARTNER_RESCUED,1,2,0
0.05,0.15,61,1,TIMEOUT,0,3,2
0.05,0.15,61,2,TIMEOUT,0,4,2
0.05,0.15,61,3,TIMEOUT,0,5,2
0.05,0.15,61,4,TIMEOUT,0,6,2
0.05,0.15,61,5,TIMEOUT,0,7,1
0.05,0.15,61,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,61,7,PARTNER_RESCUED,1,9,0
0.05,0.15,61,8,TIMEOUT,0,10,0
0.05,0.15,61,9,TIMEOUT,0,11,0
0.05,0.15,62,0,PARTNER_RESCUED,1,2,0
0.05,0.15,62,1,TIMEOUT,0,3,0
0.05,0.15,62,2,TIMEOUT,0,4,0
0.05,0.15,62,3,TIMEOUT,0,5,0
0.05,0.15,62,4,RESOURCE_TAKEN,0,6,0
0.05,0.15,62,5,TIMEOUT,0,7,1
0.05,0.15,62,6,TIMEOUT,0,8,0
0.05,0.15,62,7,TIMEOUT,0,9,0
0.05,0.15,62,8,TIMEOUT,0,10,1
0.05,0.15,62,9,RESOURCE_TAKEN,0,11,0
0.05,0.15,63,0,PARTNER_RESCUED,1,2,0
0.05,0.15,63,1,PARTNER_RESCUED,1,3,0
0.05,0.15,63,2,TIMEOUT,0,4,0
0.05,0.15,63,3,TIMEOUT,0,5,1
0.05,0.15,63,4,TIMEOUT,0,6,0
0.05,0.15,63,5,TIMEOUT,0,7,1
0.05,0.15,63,6,RESOURCE_TAKEN,0,8,1
0.05,0.15,63,7,PARTNER_RESCUED,1,9,0
0.05,0.15,63,8,TIMEOUT,0,10,1
0.05,0.15,63,9,RESOURCE_TAKEN,0,11,0
0.05,0.15,64,0,PARTNER_RESCUED,1,2,0
0.05,0.15,64,1,TIMEOUT,0,3,0
0.05,0.15,64,2,TIMEOUT,0,4,2
0.05,0.15,64,3,TIMEOUT,0,5,0
0.05,0.15,64,4,TIMEOUT,0,6,1
0.05,0.15,64,5,TIMEOUT,0,7,0
0.05,0.15,64,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,64,7,TIMEOUT,0,9,1
0.05,0.15,64,8,RESOURCE_TAKEN,0,10,2
0.05,0.15,64,9,TIMEOUT,0,11,0
0.05,0.15,65,0,TIMEOUT,0,2,1
0.05,0.15,65,1,TIMEOUT,0,3,0
0.05,0.15,65,2,TIMEOUT,0,4,1
0.05,0.15,65,3,TIMEOUT,0,5,0
0.05,0.15,65,4,RESOURCE_TAKEN,0,6,0
0.05,0.15,65,5,PARTNER_RESCUED,1,7,0
0.05,0.15,65,6,TIMEOUT,0,8,1
0.05,0.15,65,7,TIMEOUT,0,9,1
0.05,0.15,65,8,TIMEOUT,0,10,0
0.05,0.15,65,9,TIMEOUT,0,11,0
0.05,0.15,66,0,PARTNER_RESCUED,1,2,0
0.05,0.15,66,1,TIMEOUT,0,3,0
0.05,0.15,66,2,TIMEOUT,0,4,1
0.05,0.15,66,3,TIMEOUT,0,5,2
0.05,0.15,66,4,RESOURCE_TAKEN,0,6,0
0.05,0.15,66,5,TIMEOUT,0,7,0
0.05,0.15,66,6,PARTNER_RESCUED,1,8,0
0.05,0.15,66,7,TIMEOUT,0,9,0
0.05,0.15,66,8,TIMEOUT,0,10,0
0.05,0.15,66,9,TIMEOUT,0,11,0
0.05,0.15,67,0,PARTNER_RESCUED,1,2,0
0.05,0.15,67,1,TIMEOUT,0,3,1
0.05,0.15,67,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,67,3,PARTNER_RESCUED,1,5,0
0.05,0.15,67,4,TIMEOUT,0,6,0
0.05,0.15,67,5,TIMEOUT,0,7,1
0.05,0.15,67,6,TIMEOUT,0,8,2
0.05,0.15,67,7,RESOURCE_TAKEN,0,9,0
0.05,0.15,67,8,TIMEOUT,0,10,0
0.05,0.15,67,9,TIMEOUT,0,11,0
0.05,0.15,68,0,PARTNER_RESCUED,1,2,0
0.05,0.15,68,1,TIMEOUT,0,3,0
0.05,0.15,68,2,TIMEOUT,0,4,1
0.05,0.15,68,3,TIMEOUT,0,5,0
0.05,0.15,68,4,TIMEOUT,0,6,0
0.05,0.15,68,5,TIMEOUT,0,7,2
0.05,0.15,68,6,RESOURCE_TAKEN,0,8,1
0.05,0.15,68,7,PARTNER_RESCUED,1,9,0
0.05,0.15,68,8,TIMEOUT,0,10,1
0.05,0.15,68,9,TIMEOUT,0,11,1
0.05,0.15,69,0,PARTNER_RESCUED,1,2,0
0.05,0.15,69,1,TIMEOUT,0,3,2
0.05,0.15,69,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,69,3,PARTNER_RESCUED,1,5,0
0.05,0.15,69,4,PARTNER_RESCUED,1,6,0
0.05,0.15,69,5,TIMEOUT,0,7,2
0.05,0.15,69,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,69,7,PARTNER_RESCUED,1,9,0
0.05,0.15,69,8,PARTNER_RESCUED,1,10,0
0.05,0.15,69,9,TIMEOUT,0,11,1
0.05,0.15,70,0,PARTNER_RESCUED,1,2,0
0.05,0.15,70,1,TIMEOUT,0,3,2
0.05,0.15,70,2,RESOURCE_TAKEN,0,4,1
0.05,0.15,70,3,PARTNER_RESCUED,1,5,0
0.05,0.15,70,4,TIMEOUT,0,6,1
0.05,0.15,70,5,TIMEOUT,0,7,1
0.05,0.15,70,6,TIMEOUT,0,8,1
0.05,0.15,70,7,RESOURCE_TAKEN,0,9,1
0.05,0.15,70,8,PARTNER_RESCUED,1,10,0
0.05,0.15,70,9,TIMEOUT,0,11,1
0.05,0.15,71,0,PARTNER_RESCUED,1,2,0
0.05,0.15,71,1,TIMEOUT,0,3,1
0.05,0.15,71,2,TIMEOUT,0,4,1
0.05,0.15,71,3,TIMEOUT,0,5,1
0.05,0.15,71,4,TIMEOUT,0,6,1
0.05,0.15,71,5,TIMEOUT,0,7,0
0.05,0.15,71,6,TIMEOUT,0,8,1
0.05,0.15,71,7,TIMEOUT,0,9,1
0.05,0.15,71,8,RESOURCE_TAKEN,0,10,0
0.05,0.15,71,9,PARTNER_RESCUED,1,11,0
0.05,0.15,72,0,PARTNER_RESCUED,1,2,0
0.05,0.15,72,1,TIMEOUT,0,3,1
0.05,0.15,72,2,TIMEOUT,0,4,0
0.05,0.15,72,3,TIMEOUT,0,5,0
0.05,0.15,72,4,RESOURCE_TAKEN,0,6,0
0.05,0.15,72,5,PARTNER_RESCUED,1,7,0
0.05,0.15,72,6,TIMEOUT,0,8,1
0.05,0.15,72,7,TIMEOUT,0,9,0
0.05,0.15,72,8,TIMEOUT,0,10,0
0.05,0.15,72,9,TIMEOUT,0,11,1
0.05,0.15,73,0,PARTNER_RESCUED,1,2,0
0.05,0.15,73,1,TIMEOUT,0,3,1
0.05,0.15,73,2,TIMEOUT,0,4,0
0.05,0.15,73,3,TIMEOUT,0,5,1
0.05,0.15,73,4,TIMEOUT,0,6,0
0.05,0.15,73,5,RESOURCE_TAKEN,0,7,0
0.05,0.15,73,6,PARTNER_RESCUED,1,8,0
0.05,0.15,73,7,PARTNER_RESCUED,1,9,0
0.05,0.15,73,8,TIMEOUT,0,10,1
0.05,0.15,73,9,TIMEOUT,0,11,1
0.05,0.15,74,0,PARTNER_RESCUED,1,2,0
0.05,0.15,74,1,TIMEOUT,0,3,2
0.05,0.15,74,2,TIMEOUT,0,4,1
0.05,0.15,74,3,TIMEOUT,0,5,1
0.05,0.15,74,4,TIMEOUT,0,6,0
0.05,0.15,74,5,RESOURCE_TAKEN,0,7,0
0.05,0.15,74,6,PARTNER_RESCUED,1,8,0
0.05,0.15,74,7,PARTNER_RESCUED,1,9,0
0.05,0.15,74,8,PARTNER_RESCUED,1,10,0
0.05,0.15,74,9,TIMEOUT,0,11,1
0.05,0.15,75,0,PARTNER_DEAD,0,2,0
0.05,0.15,75,1,PARTNER_RESCUED,1,3,0
0.05,0.15,75,2,TIMEOUT,0,4,1
0.05,0.15,75,3,RESOURCE_TAKEN,0,5,0
0.05,0.15,75,4,PARTNER_RESCUED,1,6,0
0.05,0.15,75,5,TIMEOUT,0,7,0
0.05,0.15,75,6,TIMEOUT,0,8,0
0.05,0.15,75,7,RESOURCE_TAKEN,0,9,0
0.05,0.15,75,8,PARTNER_RESCUED,1,10,0
0.05,0.15,75,9,PARTNER_RESCUED,1,11,0
0.05,0.15,76,0,PARTNER_RESCUED,1,2,0
0.05,0.15,76,1,TIMEOUT,0,3,1
0.05,0.15,76,2,TIMEOUT,0,4,1
0.05,0.15,76,3,TIMEOUT,0,5,2
0.05,0.15,76,4,TIMEOUT,0,6,1
0.05,0.15,76,5,TIMEOUT,0,7,3
0.05,0.15,76,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,76,7,PARTNER_RESCUED,1,9,0
0.05,0.15,76,8,TIMEOUT,0,10,1
0.05,0.15,76,9,TIMEOUT,0,11,0
0.05,0.15,77,0,TIMEOUT,0,2,1
0.05,0.15,77,1,TIMEOUT,0,3,1
0.05,0.15,77,2,TIMEOUT,0,4,0
0.05,0.15,77,3,TIMEOUT,0,5,0
0.05,0.15,77,4,TIMEOUT,0,6,1
0.05,0.15,77,5,RESOURCE_TAKEN,0,7,0
0.05,0.15,77,6,TIMEOUT,0,8,1
0.05,0.15,77,7,TIMEOUT,0,9,1
0.05,0.15,77,8,TIMEOUT,0,10,0
0.05,0.15,77,9,TIMEOUT,0,11,1
0.05,0.15,78,0,PARTNER_RESCUED,1,2,0
0.05,0.15,78,1,PARTNER_RESCUED,1,3,0
0.05,0.15,78,2,TIMEOUT,0,4,2
0.05,0.15,78,3,TIMEOUT,0,5,3
0.05,0.15,78,4,TIMEOUT,0,6,3
0.05,0.15,78,5,TIMEOUT,0,7,0
0.05,0.15,78,6,TIMEOUT,0,8,2
0.05,0.15,78,7,RESOURCE_TAKEN,0,9,0
0.05,0.15,78,8,PARTNER_RESCUED,1,10,0
0.05,0.15,78,9,PARTNER_RESCUED,1,11,0
0.05,0.15,79,0,PARTNER_RESCUED,1,2,0
0.05,0.15,79,1,TIMEOUT,0,3,0
0.05,0.15,79,2,TIMEOUT,0,4,0
0.05,0.15,79,3,RESOURCE_TAKEN,0,5,0
0.05,0.15,79,4,TIMEOUT,0,6,1
0.05,0.15,79,5,TIMEOUT,0,7,1
0.05,0.15,79,6,TIMEOUT,0,8,0
0.05,0.15,79,7,TIMEOUT,0,9,1
0.05,0.15,79,8,RESOURCE_TAKEN,0,10,0
0.05,0.15,79,9,TIMEOUT,0,11,2
0.05,0.15,80,0,PARTNER_RESCUED,1,2,0
0.05,0.15,80,1,TIMEOUT,0,3,0
0.05,0.15,80,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,80,3,PARTNER_RESCUED,1,5,0
0.05,0.15,80,4,PARTNER_RESCUED,1,6,0
0.05,0.15,80,5,TIMEOUT,0,7,0
0.05,0.15,80,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,80,7,PARTNER_RESCUED,1,9,0
0.05,0.15,80,8,TIMEOUT,0,10,1
0.05,0.15,80,9,RESOURCE_TAKEN,0,11,0
0.05,0.15,81,0,PARTNER_RESCUED,1,2,0
0.05,0.15,81,1,TIMEOUT,0,3,0
0.05,0.15,81,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,81,3,PARTNER_RESCUED,1,5,0
0.05,0.15,81,4,TIMEOUT,0,6,0
0.05,0.15,81,5,RESOURCE_TAKEN,0,7,0
0.05,0.15,81,6,TIMEOUT,0,8,0
0.05,0.15,81,7,PARTNER_RESCUED,1,9,0
0.05,0.15,81,8,TIMEOUT,0,10,0
0.05,0.15,81,9,TIMEOUT,0,11,3
0.05,0.15,82,0,PARTNER_RESCUED,1,2,0
0.05,0.15,82,1,TIMEOUT,0,3,0
0.05,0.15,82,2,RESOURCE_TAKEN,0,4,1
0.05,0.15,82,3,PARTNER_RESCUED,1,5,0
0.05,0.15,82,4,TIMEOUT,0,6,0
0.05,0.15,82,5,RESOURCE_TAKEN,0,7,1
0.05,0.15,82,6,TIMEOUT,0,8,0
0.05,0.15,82,7,TIMEOUT,0,9,1
0.05,0.15,82,8,TIMEOUT,0,10,0
0.05,0.15,82,9,TIMEOUT,0,11,0
0.05,0.15,83,0,PARTNER_RESCUED,1,2,0
0.05,0.15,83,1,TIMEOUT,0,3,2
0.05,0.15,83,2,TIMEOUT,0,4,0
0.05,0.15,83,3,RESOURCE_TAKEN,0,5,1
0.05,0.15,83,4,PARTNER_RESCUED,1,6,0
0.05,0.15,83,5,PARTNER_RESCUED,1,7,0
0.05,0.15,83,6,TIMEOUT,0,8,0
0.05,0.15,83,7,RESOURCE_TAKEN,0,9,0
0.05,0.15,83,8,PARTNER_DEAD,0,10,1
0.05,0.15,83,9,PARTNER_RESCUED,1,11,0
0.05,0.15,84,0,TIMEOUT,0,2,1
0.05,0.15,84,1,TIMEOUT,0,3,1
0.05,0.15,84,2,TIMEOUT,0,4,0
0.05,0.15,84,3,RESOURCE_TAKEN,0,5,1
0.05,0.15,84,4,PARTNER_RESCUED,1,6,0
0.05,0.15,84,5,TIMEOUT,0,7,1
0.05,0.15,84,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,84,7,PARTNER_RESCUED,1,9,0
0.05,0.15,84,8,TIMEOUT,0,10,0
0.05,0.15,84,9,TIMEOUT,0,11,1
0.05,0.15,85,0,PARTNER_RESCUED,1,2,0
0.05,0.15,85,1,TIMEOUT,0,3,0
0.05,0.15,85,2,TIMEOUT,0,4,1
0.05,0.15,85,3,RESOURCE_TAKEN,0,5,0
0.05,0.15,85,4,PARTNER_RESCUED,1,6,0
0.05,0.15,85,5,PARTNER_RESCUED,1,7,0
0.05,0.15,85,6,TIMEOUT,0,8,1
0.05,0.15,85,7,RESOURCE_TAKEN,0,9,0
0.05,0.15,85,8,PARTNER_RESCUED,1,10,0
0.05,0.15,85,9,PARTNER_RESCUED,1,11,0
0.05,0.15,86,0,TIMEOUT,0,2,1
0.05,0.15,86,1,TIMEOUT,0,3,1
0.05,0.15,86,2,TIMEOUT,0,4,0
0.05,0.15,86,3,TIMEOUT,0,5,2
0.05,0.15,86,4,TIMEOUT,0,6,1
0.05,0.15,86,5,TIMEOUT,0,7,0
0.05,0.15,86,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,86,7,PARTNER_RESCUED,1,9,0
0.05,0.15,86,8,TIMEOUT,0,10,1
0.05,0.15,86,9,TIMEOUT,0,11,0
0.05,0.15,87,0,PARTNER_RESCUED,1,2,0
0.05,0.15,87,1,TIMEOUT,0,3,2
0.05,0.15,87,2,TIMEOUT,0,4,1
0.05,0.15,87,3,RESOURCE_TAKEN,0,5,0
0.05,0.15,87,4,PARTNER_RESCUED,1,6,0
0.05,0.15,87,5,TIMEOUT,0,7,0
0.05,0.15,87,6,TIMEOUT,0,8,0
0.05,0.15,87,7,TIMEOUT,0,9,1
0.05,0.15,87,8,TIMEOUT,0,10,0
0.05,0.15,87,9,RESOURCE_TAKEN,0,11,0
0.05,0.15,88,0,TIMEOUT,0,2,0
0.05,0.15,88,1,TIMEOUT,0,3,0
0.05,0.15,88,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,88,3,PARTNER_RESCUED,1,5,0
0.05,0.15,88,4,TIMEOUT,0,6,2
0.05,0.15,88,5,TIMEOUT,0,7,0
0.05,0.15,88,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,88,7,PARTNER_RESCUED,1,9,0
0.05,0.15,88,8,TIMEOUT,0,10,1
0.05,0.15,88,9,TIMEOUT,0,11,0
0.05,0.15,89,0,PARTNER_RESCUED,1,2,0
0.05,0.15,89,1,TIMEOUT,0,3,0
0.05,0.15,89,2,TIMEOUT,0,4,1
0.05,0.15,89,3,TIMEOUT,0,5,1
0.05,0.15,89,4,RESOURCE_TAKEN,0,6,0
0.05,0.15,89,5,PARTNER_RESCUED,1,7,0
0.05,0.15,89,6,PARTNER_RESCUED,1,8,0
0.05,0.15,89,7,PARTNER_RESCUED,1,9,0
0.05,0.15,89,8,TIMEOUT,0,10,1
0.05,0.15,89,9,RESOURCE_TAKEN,0,11,0
0.05,0.15,90,0,PARTNER_RESCUED,1,2,0
0.05,0.15,90,1,TIMEOUT,0,3,1
0.05,0.15,90,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,90,3,PARTNER_RESCUED,1,5,0
0.05,0.15,90,4,TIMEOUT,0,6,0
0.05,0.15,90,5,TIMEOUT,0,7,2
0.05,0.15,90,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,90,7,TIMEOUT,0,9,0
0.05,0.15,90,8,TIMEOUT,0,10,0
0.05,0.15,90,9,TIMEOUT,0,11,0
0.05,0.15,91,0,PARTNER_RESCUED,1,2,0
0.05,0.15,91,1,TIMEOUT,0,3,2
0.05,0.15,91,2,TIMEOUT,0,4,0
0.05,0.15,91,3,RESOURCE_TAKEN,0,5,0
0.05,0.15,91,4,PARTNER_RESCUED,1,6,0
0.05,0.15,91,5,TIMEOUT,0,7,1
0.05,0.15,91,6,TIMEOUT,0,8,1
0.05,0.15,91,7,RESOURCE_TAKEN,0,9,0
0.05,0.15,91,8,TIMEOUT,0,10,1
0.05,0.15,91,9,TIMEOUT,0,11,1
0.05,0.15,92,0,PARTNER_RESCUED,1,2,0
0.05,0.15,92,1,TIMEOUT,0,3,1
0.05,0.15,92,2,TIMEOUT,0,4,0
0.05,0.15,92,3,TIMEOUT,0,5,1
0.05,0.15,92,4,RESOURCE_TAKEN,0,6,0
0.05,0.15,92,5,PARTNER_RESCUED,1,7,0
0.05,0.15,92,6,TIMEOUT,0,8,0
0.05,0.15,92,7,TIMEOUT,0,9,2
0.05,0.15,92,8,RESOURCE_TAKEN,0,10,1
0.05,0.15,92,9,PARTNER_RESCUED,1,11,0
0.05,0.15,93,0,TIMEOUT,0,2,1
0.05,0.15,93,1,TIMEOUT,0,3,1
0.05,0.15,93,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,93,3,TIMEOUT,0,5,0
0.05,0.15,93,4,TIMEOUT,0,6,2
0.05,0.15,93,5,TIMEOUT,0,7,0
0.05,0.15,93,6,TIMEOUT,0,8,2
0.05,0.15,93,7,TIMEOUT,0,9,0
0.05,0.15,93,8,TIMEOUT,0,10,0
0.05,0.15,93,9,TIMEOUT,0,11,1
0.05,0.15,94,0,PARTNER_RESCUED,1,2,0
0.05,0.15,94,1,TIMEOUT,0,3,2
0.05,0.15,94,2,TIMEOUT,0,4,0
0.05,0.15,94,3,TIMEOUT,0,5,0
0.05,0.15,94,4,TIMEOUT,0,6,0
0.05,0.15,94,5,TIMEOUT,0,7,2
0.05,0.15,94,6,TIMEOUT,0,8,2
0.05,0.15,94,7,TIMEOUT,0,9,0
0.05,0.15,94,8,TIMEOUT,0,10,0
0.05,0.15,94,9,RESOURCE_TAKEN,0,11,0
0.05,0.15,95,0,TIMEOUT,0,2,0
0.05,0.15,95,1,TIMEOUT,0,3,1
0.05,0.15,95,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,95,3,TIMEOUT,0,5,1
0.05,0.15,95,4,TIMEOUT,0,6,0
0.05,0.15,95,5,TIMEOUT,0,7,1
0.05,0.15,95,6,TIMEOUT,0,8,0
0.05,0.15,95,7,RESOURCE_TAKEN,0,9,1
0.05,0.15,95,8,PARTNER_RESCUED,1,10,0
0.05,0.15,95,9,TIMEOUT,0,11,1
0.05,0.15,96,0,PARTNER_RESCUED,1,2,0
0.05,0.15,96,1,TIMEOUT,0,3,1
0.05,0.15,96,2,TIMEOUT,0,4,1
0.05,0.15,96,3,TIMEOUT,0,5,1
0.05,0.15,96,4,RESOURCE_TAKEN,0,6,0
0.05,0.15,96,5,PARTNER_RESCUED,1,7,0
0.05,0.15,96,6,TIMEOUT,0,8,1
0.05,0.15,96,7,RESOURCE_TAKEN,0,9,2
0.05,0.15,96,8,TIMEOUT,0,10,0
0.05,0.15,96,9,TIMEOUT,0,11,0
0.05,0.15,97,0,PARTNER_RESCUED,1,2,0
0.05,0.15,97,1,PARTNER_DEAD,0,3,0
0.05,0.15,97,2,PARTNER_RESCUED,1,4,0
0.05,0.15,97,3,PARTNER_RESCUED,1,5,0
0.05,0.15,97,4,TIMEOUT,0,6,1
0.05,0.15,97,5,TIMEOUT,0,7,0
0.05,0.15,97,6,TIMEOUT,0,8,2
0.05,0.15,97,7,TIMEOUT,0,9,0
0.05,0.15,97,8,RESOURCE_TAKEN,0,10,1
0.05,0.15,97,9,PARTNER_RESCUED,1,11,0
0.05,0.15,98,0,PARTNER_RESCUED,1,2,0
0.05,0.15,98,1,TIMEOUT,0,3,0
0.05,0.15,98,2,RESOURCE_TAKEN,0,4,0
0.05,0.15,98,3,TIMEOUT,0,5,1
0.05,0.15,98,4,TIMEOUT,0,6,0
0.05,0.15,98,5,RESOURCE_TAKEN,0,7,0
0.05,0.15,98,6,TIMEOUT,0,8,1
0.05,0.15,98,7,TIMEOUT,0,9,0
0.05,0.15,98,8,RESOURCE_TAKEN,0,10,0
0.05,0.15,98,9,TIMEOUT,0,11,1
0.05,0.15,99,0,PARTNER_RESCUED,1,2,0
0.05,0.15,99,1,TIMEOUT,0,3,0
0.05,0.15,99,2,TIMEOUT,0,4,0
0.05,0.15,99,3,TIMEOUT,0,5,1
0.05,0.15,99,4,TIMEOUT,0,6,0
0.05,0.15,99,5,TIMEOUT,0,7,0
0.05,0.15,99,6,RESOURCE_TAKEN,0,8,0
0.05,0.15,99,7,TIMEOUT,0,9,0
