mode,beta_guilt,beta_loyalty,agent_id,episode_idx,outcome,rescued,n_memories
off,0.05,0.3,30,8,PARTNER_RESCUED,1,10
off,0.05,0.3,30,9,PARTNER_RESCUED,1,11
off,0.05,0.3,31,0,PARTNER_RESCUED,1,2
off,0.05,0.3,31,1,TIMEOUT,0,3
off,0.05,0.3,31,2,PARTNER_RESCUED,1,4
off,0.05,0.3,31,3,TIMEOUT,0,5
off,0.05,0.3,31,4,TIMEOUT,0,6
off,0.05,0.3,31,5,PARTNER_RESCUED,1,7
off,0.05,0.3,31,6,TIMEOUT,0,8
off,0.05,0.3,31,7,PARTNER_RESCUED,1,9
off,0.05,0.3,31,8,TIMEOUT,0,10
off,0.05,0.3,31,9,TIMEOUT,0,11
off,0.05,0.3,32,0,PARTNER_DEAD,0,2
off,0.05,0.3,32,1,TIMEOUT,0,3
off,0.05,0.3,32,2,PARTNER_RESCUED,1,4
off,0.05,0.3,32,3,PARTNER_RESCUED,1,5
off,0.05,0.3,32,4,TIMEOUT,0,6
off,0.05,0.3,32,5,PARTNER_RESCUED,1,7
off,0.05,0.3,32,6,TIMEOUT,0,8
off,0.05,0.3,32,7,TIMEOUT,0,9
off,0.05,0.3,32,8,TIMEOUT,0,10
off,0.05,0.3,32,9,TIMEOUT,0,11
off,0.05,0.3,33,0,PARTNER_RESCUED,1,2
off,0.05,0.3,33,1,TIMEOUT,0,3
off,0.05,0.3,33,2,TIMEOUT,0,4
off,0.05,0.3,33,3,TIMEOUT,0,5
off,0.05,0.3,33,4,TIMEOUT,0,6
off,0.05,0.3,33,5,PARTNER_RESCUED,1,7
off,0.05,0.3,33,6,TIMEOUT,0,8
off,0.05,0.3,33,7,TIMEOUT,0,9
off,0.05,0.3,33,8,TIMEOUT,0,10
off,0.05,0.3,33,9,PARTNER_RESCUED,1,11
off,0.05,0.3,34,0,PARTNER_RESCUED,1,2
off,0.05,0.3,34,1,TIMEOUT,0,3
off,0.05,0.3,34,2,PARTNER_RESCUED,1,4
off,0.05,0.3,34,3,PARTNER_RESCUED,1,5
off,0.05,0.3,34,4,TIMEOUT,0,6
off,0.05,0.3,34,5,TIMEOUT,0,7
off,0.05,0.3,34,6,TIMEOUT,0,8
off,0.05,0.3,34,7,TIMEOUT,0,9
off,0.05,0.3,34,8,TIMEOUT,0,10
off,0.05,0.3,34,9,TIMEOUT,0,11
off,0.05,0.3,35,0,PARTNER_RESCUED,1,2
off,0.05,0.3,35,1,TIMEOUT,0,3
off,0.05,0.3,35,2,PARTNER_RESCUED,1,4
off,0.05,0.3,35,3,PARTNER_RESCUED,1,5
off,0.05,0.3,35,4,TIMEOUT,0,6
off,0.05,0.3,35,5,TIMEOUT,0,7
off,0.05,0.3,35,6,TIMEOUT,0,8
off,0.05,0.3,35,7,TIMEOUT,0,9
off,0.05,0.3,35,8,PARTNER_RESCUED,1,10
off,0.05,0.3,35,9,TIMEOUT,0,11
off,0.05,0.3,36,0,PARTNER_RESCUED,1,2
off,0.05,0.3,36,1,TIMEOUT,0,3
off,0.05,0.3,36,2,TIMEOUT,0,4
off,0.05,0.3,36,3,PARTNER_RESCUED,1,5
off,0.05,0.3,36,4,TIMEOUT,0,6
off,0.05,0.3,36,5,TIMEOUT,0,7
off,0.05,0.3,36,6,TIMEOUT,0,8
off,0.05,0.3,36,7,TIMEOUT,0,9
off,0.05,0.3,36,8,TIMEOUT,0,10
off,0.05,0.3,36,9,PARTNER_RESCUED,1,11
off,0.05,0.3,37,0,PARTNER_RESCUED,1,2
off,0.05,0.3,37,1,TIMEOUT,0,3
off,0.05,0.3,37,2,PARTNER_RESCUED,1,4
off,0.05,0.3,37,3,PARTNER_RESCUED,1,5
off,0.05,0.3,37,4,TIMEOUT,0,6
off,0.05,0.3,37,5,PARTNER_RESCUED,1,7
off,0.05,0.3,37,6,TIMEOUT,0,8
off,0.05,0.3,37,7,PARTNER_RESCUED,1,9
off,0.05,0.3,37,8,TIMEOUT,0,10
off,0.05,0.3,37,9,PARTNER_RESCUED,1,11
off,0.05,0.3,38,0,PARTNER_RESCUED,1,2
off,0.05,0.3,38,1,TIMEOUT,0,3
off,0.05,0.3,38,2,PARTNER_RESCUED,1,4
off,0.05,0.3,38,3,TIMEOUT,0,5
off,0.05,0.3,38,4,TIMEOUT,0,6
off,0.05,0.3,38,5,TIMEOUT,0,7
off,0.05,0.3,38,6,TIMEOUT,0,8
off,0.05,0.3,38,7,PARTNER_RESCUED,1,9
off,0.05,0.3,38,8,TIMEOUT,0,10
off,0.05,0.3,38,9,TIMEOUT,0,11
off,0.05,0.3,39,0,PARTNER_RESCUED,1,2
off,0.05,0.3,39,1,TIMEOUT,0,3
off,0.05,0.3,39,2,TIMEOUT,0,4
off,0.05,0.3,39,3,PARTNER_RESCUED,1,5
off,0.05,0.3,39,4,TIMEOUT,0,6
off,0.05,0.3,39,5,TIMEOUT,0,7
off,0.05,0.3,39,6,TIMEOUT,0,8
off,0.05,0.3,39,7,TIMEOUT,0,9
off,0.05,0.3,39,8,TIMEOUT,0,10
off,0.05,0.3,39,9,TIMEOUT,0,11
off,0.05,0.3,40,0,PARTNER_RESCUED,1,2
off,0.05,0.3,40,1,TIMEOUT,0,3
off,0.05,0.3,40,2,PARTNER_RESCUED,1,4
off,0.05,0.3,40,3,TIMEOUT,0,5
off,0.05,0.3,40,4,TIMEOUT,0,6
off,0.05,0.3,40,5,TIMEOUT,0,7
off,0.05,0.3,40,6,PARTNER_RESCUED,1,8
off,0.05,0.3,40,7,TIMEOUT,0,9
off,0.05,0.3,40,8,TIMEOUT,0,10
off,0.05,0.3,40,9,TIMEOUT,0,11
off,0.05,0.3,41,0,TIMEOUT,0,2
off,0.05,0.3,41,1,TIMEOUT,0,3
off,0.05,0.3,41,2,PARTNER_RESCUED,1,4
off,0.05,0.3,41,3,TIMEOUT,0,5
off,0.05,0.3,41,4,TIMEOUT,0,6
off,0.05,0.3,41,5,TIMEOUT,0,7
off,0.05,0.3,41,6,TIMEOUT,0,8
off,0.05,0.3,41,7,TIMEOUT,0,9
off,0.05,0.3,41,8,TIMEOUT,0,10
off,0.05,0.3,41,9,PARTNER_RESCUED,1,11
off,0.05,0.3,42,0,PARTNER_RESCUED,1,2
off,0.05,0.3,42,1,RESOURCE_TAKEN,0,3
off,0.05,0.3,42,2,TIMEOUT,0,4
off,0.05,0.3,42,3,TIMEOUT,0,5
off,0.05,0.3,42,4,TIMEOUT,0,6
off,0.05,0.3,42,5,TIMEOUT,0,7
off,0.05,0.3,42,6,TIMEOUT,0,8
off,0.05,0.3,42,7,PARTNER_RESCUED,1,9
off,0.05,0.3,42,8,TIMEOUT,0,10
off,0.05,0.3,42,9,TIMEOUT,0,11
off,0.05,0.3,43,0,TIMEOUT,0,2
off,0.05,0.3,43,1,TIMEOUT,0,3
off,0.05,0.3,43,2,TIMEOUT,0,4
off,0.05,0.3,43,3,TIMEOUT,0,5
off,0.05,0.3,43,4,PARTNER_RESCUED,1,6
off,0.05,0.3,43,5,PARTNER_RESCUED,1,7
off,0.05,0.3,43,6,TIMEOUT,0,8
off,0.05,0.3,43,7,PARTNER_RESCUED,1,9
off,0.05,0.3,43,8,TIMEOUT,0,10
off,0.05,0.3,43,9,PARTNER_RESCUED,1,11
off,0.05,0.3,44,0,TIMEOUT,0,2
off,0.05,0.3,44,1,TIMEOUT,0,3
off,0.05,0.3,44,2,PARTNER_RESCUED,1,4
off,0.05,0.3,44,3,TIMEOUT,0,5
off,0.05,0.3,44,4,TIMEOUT,0,6
off,0.05,0.3,44,5,TIMEOUT,0,7
off,0.05,0.3,44,6,TIMEOUT,0,8
off,0.05,0.3,44,7,PARTNER_RESCUED,1,9
off,0.05,0.3,44,8,TIMEOUT,0,10
off,0.05,0.3,44,9,PARTNER_RESCUED,1,11
off,0.05,0.3,45,0,PARTNER_RESCUED,1,2
off,0.05,0.3,45,1,TIMEOUT,0,3
off,0.05,0.3,45,2,PARTNER_RESCUED,1,4
off,0.05,0.3,45,3,TIMEOUT,0,5
off,0.05,0.3,45,4,TIMEOUT,0,6
off,0.05,0.3,45,5,PARTNER_RESCUED,1,7
off,0.05,0.3,45,6,TIMEOUT,0,8
off,0.05,0.3,45,7,TIMEOUT,0,9
off,0.05,0.3,45,8,TIMEOUT,0,10
off,0.05,0.3,45,9,TIMEOUT,0,11
off,0.05,0.3,46,0,PARTNER_RESCUED,1,2
off,0.05,0.3,46,1,TIMEOUT,0,3
off,0.05,0.3,46,2,TIMEOUT,0,4
off,0.05,0.3,46,3,PARTNER_RESCUED,1,5
off,0.05,0.3,46,4,PARTNER_RESCUED,1,6
off,0.05,0.3,46,5,TIMEOUT,0,7
off,0.05,0.3,46,6,TIMEOUT,0,8
off,0.05,0.3,46,7,TIMEOUT,0,9
off,0.05,0.3,46,8,TIMEOUT,0,10
off,0.05,0.3,46,9,TIMEOUT,0,11
off,0.05,0.3,47,0,TIMEOUT,0,2
off,0.05,0.3,47,1,PARTNER_DEAD,0,3
off,0.05,0.3,47,2,PARTNER_RESCUED,1,4
off,0.05,0.3,47,3,TIMEOUT,0,5
off,0.05,0.3,47,4,TIMEOUT,0,6
off,0.05,0.3,47,5,TIMEOUT,0,7
off,0.05,0.3,47,6,PARTNER_RESCUED,1,8
off,0.05,0.3,47,7,TIMEOUT,0,9
off,0.05,0.3,47,8,TIMEOUT,0,10
off,0.05,0.3,47,9,TIMEOUT,0,11
off,0.05,0.3,48,0,PARTNER_RESCUED,1,2
off,0.05,0.3,48,1,TIMEOUT,0,3
off,0.05,0.3,48,2,PARTNER_RESCUED,1,4
off,0.05,0.3,48,3,TIMEOUT,0,5
off,0.05,0.3,48,4,TIMEOUT,0,6
off,0.05,0.3,48,5,TIMEOUT,0,7
off,0.05,0.3,48,6,TIMEOUT,0,8
off,0.05,0.3,48,7,TIMEOUT,0,9
