t_snap,kappa,seeded_memory,episode,outcome,steps_used,target_switches,final_survival,final_guilt,final_loyalty,final_fear,final_curiosity
3,0.0,1,75,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,76,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,77,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,78,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,79,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,80,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,81,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,82,TIMEOUT,3,0,0.10999999999999999,0.6018634965505347,0.18999999999999997,0.015,0.0
3,0.0,1,83,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,84,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,85,TIMEOUT,3,0,0.10999999999999999,0.5985880150669862,0.18999999999999997,0.015,0.0
3,0.0,1,86,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,87,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,88,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,89,TIMEOUT,3,0,0.10999999999999999,0.5994274177318557,0.18999999999999997,0.015,0.0
3,0.0,1,90,TIMEOUT,3,0,0.10999999999999999,0.5985880150669862,0.18999999999999997,0.015,0.0
3,0.0,1,91,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,92,TIMEOUT,3,0,0.10999999999999999,0.5968664384812847,0.18999999999999997,0.015,0.0
3,0.0,1,93,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,94,TIMEOUT,3,0,0.10999999999999999,0.5993025172999638,0.18999999999999997,0.015,0.0
3,0.0,1,95,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,96,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,97,TIMEOUT,3,0,0.10999999999999999,0.6038143678290537,0.18999999999999997,0.015,0.0
3,0.0,1,98,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,99,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,100,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,101,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,102,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,103,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,104,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,105,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,106,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,107,TIMEOUT,3,0,0.10999999999999999,0.5993025172999638,0.18999999999999997,0.015,0.0
3,0.0,1,108,TIMEOUT,3,0,0.10999999999999999,0.6038143678290537,0.18999999999999997,0.015,0.0
3,0.0,1,109,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,110,TIMEOUT,3,0,0.10999999999999999,0.6030998655960762,0.18999999999999997,0.015,0.0
3,0.0,1,111,TIMEOUT,3,0,0.10999999999999999,0.6038143678290537,0.18999999999999997,0.015,0.0
3,0.0,1,112,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,113,TIMEOUT,3,0,0.10999999999999999,0.5939801992068587,0.18999999999999997,0.015,0.0
3,0.0,1,114,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,115,TIMEOUT,3,0,0.10999999999999999,0.5968664384812847,0.18999999999999997,0.015,0.0
3,0.0,1,116,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,117,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,118,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,119,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,120,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,121,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,122,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,123,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,124,TIMEOUT,3,0,0.10999999999999999,0.6018634965505347,0.18999999999999997,0.015,0.0
3,0.0,1,125,TIMEOUT,3,0,0.10999999999999999,0.5985880150669862,0.18999999999999997,0.015,0.0
3,0.0,1,126,TIMEOUT,3,0,0.10999999999999999,0.6038143678290537,0.18999999999999997,0.015,0.0
3,0.0,1,127,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,128,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,129,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,130,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,131,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,132,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,133,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,134,TIMEOUT,3,0,0.10999999999999999,0.6030998655960762,0.18999999999999997,0.015,0.0
3,0.0,1,135,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,136,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,137,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,138,TIMEOUT,3,0,0.10999999999999999,0.5994274177318557,0.18999999999999997,0.015,0.0
3,0.0,1,139,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,140,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,141,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,142,TIMEOUT,3,0,0.10999999999999999,0.6030998655960762,0.18999999999999997,0.015,0.0
3,0.0,1,143,TIMEOUT,3,0,0.10999999999999999,0.5985880150669862,0.18999999999999997,0.015,0.0
3,0.0,1,144,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,145,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,146,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,147,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,148,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,149,TIMEOUT,3,0,0.10999999999999999,0.5993025172999638,0.18999999999999997,0.015,0.0
3,0.0,1,150,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,151,TIMEOUT,3,0,0.10999999999999999,0.5945995150056893,0.18999999999999997,0.015,0.0
3,0.0,1,152,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,153,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,154,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,155,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,156,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,157,TIMEOUT,3,0,0.10999999999999999,0.6038143678290537,0.18999999999999997,0.015,0.0
3,0.0,1,158,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,159,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,160,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,161,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,162,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,163,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,164,TIMEOUT,3,0,0.10999999999999999,0.5993025172999638,0.18999999999999997,0.015,0.0
3,0.0,1,165,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,166,TIMEOUT,3,0,0.10999999999999999,0.5993025172999638,0.18999999999999997,0.015,0.0
3,0.0,1,167,TIMEOUT,3,0,0.10999999999999999,0.6018634965505347,0.18999999999999997,0.015,0.0
3,0.0,1,168,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,169,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,170,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,171,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,172,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,173,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,174,TIMEOUT,3,0,0.10999999999999999,0.6030998655960762,0.18999999999999997,0.015,0.0
3,0.0,1,175,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,176,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,177,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,178,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,179,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,180,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,181,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,182,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,183,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,184,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,185,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,186,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,187,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,188,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,189,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,190,TIMEOUT,3,0,0.10999999999999999,0.6056700939925943,0.18999999999999997,0.015,0.0
3,0.0,1,191,TIMEOUT,3,0,0.10999999999999999,0.6037192227140753,0.18999999999999997,0.015,0.0
3,0.0,1,192,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,193,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,194,TIMEOUT,3,0,0.10999999999999999,0.6076326917423607,0.18999999999999997,0.015,0.0
3,0.0,1,195,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,196,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,197,TIMEOUT,3,0,0.10999999999999999,0.5994274177318557,0.18999999999999997,0.015,0.0
3,0.0,1,198,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,1,199,TIMEOUT,3,0,0.10999999999999999,0.6068341772031951,0.18999999999999997,0.015,0.0
3,0.0,0,0,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,1,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,2,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,3,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,4,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,5,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,6,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,7,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,8,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,9,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,10,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,11,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,12,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,13,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,14,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,15,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,16,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,17,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,18,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,19,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,20,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,21,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,22,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,23,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,24,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,25,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,26,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,27,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,28,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,29,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,30,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,31,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,32,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,33,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,34,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,35,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,36,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,37,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,38,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,39,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,40,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,41,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,42,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,43,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,44,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,45,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,46,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,47,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,48,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,49,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,50,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
3,0.0,0,51,TIMEOUT,3,0,0.026666666666666665,0.0,0.0,0.0,0.0
