mode,beta_guilt,beta_loyalty,agent_id,episode_idx,outcome,rescued,n_memories
off,0.05,0.5,38,9,TIMEOUT,0,11
off,0.05,0.5,39,0,PARTNER_RESCUED,1,2
off,0.05,0.5,39,1,RESOURCE_TAKEN,0,3
off,0.05,0.5,39,2,TIMEOUT,0,4
off,0.05,0.5,39,3,TIMEOUT,0,5
off,0.05,0.5,39,4,TIMEOUT,0,6
off,0.05,0.5,39,5,TIMEOUT,0,7
off,0.05,0.5,39,6,TIMEOUT,0,8
off,0.05,0.5,39,7,PARTNER_RESCUED,1,9
off,0.05,0.5,39,8,TIMEOUT,0,10
off,0.05,0.5,39,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,0,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,0,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,0,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,0,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,0,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,0,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,0,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,0,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,0,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,0,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,1,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,1,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,1,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,1,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,1,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,1,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,1,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,1,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,1,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,1,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,2,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,2,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.1,2,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,2,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,2,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,2,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,2,6,PARTNER_DEAD,0,8
seed_only_floor,0.05,0.1,2,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,2,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,2,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,3,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,3,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,3,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,3,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,3,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,3,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,3,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,3,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,3,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,3,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,4,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,4,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,4,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,4,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,4,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,4,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,4,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,4,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,4,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,4,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,5,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,5,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,5,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,5,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,5,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,5,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,5,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,5,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,5,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,5,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,6,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,6,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,6,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,6,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,6,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,6,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,6,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,6,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,6,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,6,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,7,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,7,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,7,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,7,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,7,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,7,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,7,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,7,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,7,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,7,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,8,0,TIMEOUT,0,2
seed_only_floor,0.05,0.1,8,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,8,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,8,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,8,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,8,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,8,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,8,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,8,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,8,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,9,0,TIMEOUT,0,2
seed_only_floor,0.05,0.1,9,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.1,9,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,9,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,9,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,9,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,9,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,9,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,9,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,9,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,10,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,10,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,10,2,PARTNER_DEAD,0,4
seed_only_floor,0.05,0.1,10,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,10,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,10,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,10,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,10,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,10,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,10,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,11,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,11,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,11,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,11,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,11,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,11,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,11,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,11,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,11,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,11,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,12,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,12,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,12,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,12,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,12,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,12,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,12,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,12,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,12,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,12,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,13,0,TIMEOUT,0,2
seed_only_floor,0.05,0.1,13,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,13,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,13,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,13,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,13,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,13,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,13,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,13,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,13,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,14,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,14,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,14,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,14,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,14,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,14,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,14,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,14,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,14,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,14,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,15,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,15,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,15,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,15,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,15,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,15,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,15,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,15,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,15,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,15,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,16,0,TIMEOUT,0,2
seed_only_floor,0.05,0.1,16,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.1,16,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,16,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,16,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,16,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,16,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,16,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,16,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,16,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,17,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,17,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,17,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,17,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,17,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,17,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,17,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,17,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,17,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,17,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,18,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,18,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,18,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,18,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,18,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,18,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,18,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,18,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,18,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,18,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,19,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,19,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,19,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,19,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,19,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,19,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,19,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,19,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,19,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,19,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,20,0,TIMEOUT,0,2
seed_only_floor,0.05,0.1,20,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.1,20,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,20,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,20,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,20,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,20,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,20,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,20,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,20,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,21,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,21,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,21,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,21,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,21,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,21,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,21,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,21,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,21,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,21,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,22,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,22,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,22,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,22,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,22,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,22,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,22,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,22,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,22,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,22,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,23,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,23,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,23,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,23,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,23,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,23,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,23,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,23,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,23,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,23,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,24,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,24,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,24,2,PARTNER_DEAD,0,4
seed_only_floor,0.05,0.1,24,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,24,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,24,5,PARTNER_DEAD,0,7
seed_only_floor,0.05,0.1,24,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,24,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,24,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,24,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,25,0,TIMEOUT,0,2
seed_only_floor,0.05,0.1,25,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,25,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,25,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,25,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,25,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,25,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,25,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,25,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,25,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,26,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,26,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,26,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,26,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,26,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,26,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,26,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,26,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,26,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,26,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,27,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,27,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,27,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,27,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,27,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,27,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,27,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,27,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,27,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,27,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,28,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,28,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,28,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,28,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,28,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,28,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,28,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,28,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,28,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,28,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,29,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,29,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,29,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,29,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,29,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,29,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,29,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,29,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,29,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,29,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,30,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,30,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,30,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,30,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,30,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,30,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,30,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,30,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,30,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,30,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,31,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,31,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,31,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,31,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,31,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,31,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,31,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,31,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,31,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,31,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,32,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,32,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,32,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,32,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,32,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,32,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,32,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,32,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,32,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,32,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,33,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,33,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,33,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,33,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,33,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,33,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,33,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,33,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,33,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,33,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,34,0,TIMEOUT,0,2
seed_only_floor,0.05,0.1,34,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,34,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,34,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,34,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,34,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,34,6,PARTNER_DEAD,0,8
seed_only_floor,0.05,0.1,34,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,34,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,34,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,35,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,35,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,35,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,35,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,35,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,35,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,35,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,35,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,35,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,35,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,36,0,TIMEOUT,0,2
seed_only_floor,0.05,0.1,36,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.1,36,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,36,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,36,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,36,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,36,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,36,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,36,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,36,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,37,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,37,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,37,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,37,3,TIMEOUT,0,5
seed_only_floor,0.05,0.1,37,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,37,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.1,37,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,37,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,37,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,37,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.1,38,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,38,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,38,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.1,38,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,38,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.1,38,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,38,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.1,38,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.1,38,8,TIMEOUT,0,10
seed_only_floor,0.05,0.1,38,9,TIMEOUT,0,11
seed_only_floor,0.05,0.1,39,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.1,39,1,TIMEOUT,0,3
seed_only_floor,0.05,0.1,39,2,TIMEOUT,0,4
seed_only_floor,0.05,0.1,39,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.1,39,4,TIMEOUT,0,6
seed_only_floor,0.05,0.1,39,5,TIMEOUT,0,7
seed_only_floor,0.05,0.1,39,6,TIMEOUT,0,8
seed_only_floor,0.05,0.1,39,7,TIMEOUT,0,9
seed_only_floor,0.05,0.1,39,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.1,39,9,TIMEOUT,0,11
seed_only_floor,0.05,0.2,0,0,TIMEOUT,0,2
seed_only_floor,0.05,0.2,0,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.2,0,2,TIMEOUT,0,4
seed_only_floor,0.05,0.2,0,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.2,0,4,TIMEOUT,0,6
seed_only_floor,0.05,0.2,0,5,PARTNER_RESCUED,1,7
