mode,beta_guilt,beta_loyalty,agent_id,episode_idx,outcome,rescued,n_memories
off,0.05,0.5,9,9,TIMEOUT,0,11
off,0.05,0.5,10,0,PARTNER_RESCUED,1,2
off,0.05,0.5,10,1,TIMEOUT,0,3
off,0.05,0.5,10,2,TIMEOUT,0,4
off,0.05,0.5,10,3,TIMEOUT,0,5
off,0.05,0.5,10,4,PARTNER_RESCUED,1,6
off,0.05,0.5,10,5,TIMEOUT,0,7
off,0.05,0.5,10,6,TIMEOUT,0,8
off,0.05,0.5,10,7,TIMEOUT,0,9
off,0.05,0.5,10,8,TIMEOUT,0,10
off,0.05,0.5,10,9,TIMEOUT,0,11
off,0.05,0.5,11,0,TIMEOUT,0,2
off,0.05,0.5,11,1,TIMEOUT,0,3
off,0.05,0.5,11,2,TIMEOUT,0,4
off,0.05,0.5,11,3,TIMEOUT,0,5
off,0.05,0.5,11,4,PARTNER_RESCUED,1,6
off,0.05,0.5,11,5,TIMEOUT,0,7
off,0.05,0.5,11,6,TIMEOUT,0,8
off,0.05,0.5,11,7,TIMEOUT,0,9
off,0.05,0.5,11,8,TIMEOUT,0,10
off,0.05,0.5,11,9,PARTNER_RESCUED,1,11
off,0.05,0.5,12,0,PARTNER_RESCUED,1,2
off,0.05,0.5,12,1,RESOURCE_TAKEN,0,3
off,0.05,0.5,12,2,PARTNER_RESCUED,1,4
off,0.05,0.5,12,3,PARTNER_RESCUED,1,5
off,0.05,0.5,12,4,TIMEOUT,0,6
off,0.05,0.5,12,5,TIMEOUT,0,7
off,0.05,0.5,12,6,PARTNER_RESCUED,1,8
off,0.05,0.5,12,7,PARTNER_RESCUED,1,9
off,0.05,0.5,12,8,TIMEOUT,0,10
off,0.05,0.5,12,9,PARTNER_RESCUED,1,11
off,0.05,0.5,13,0,PARTNER_RESCUED,1,2
off,0.05,0.5,13,1,TIMEOUT,0,3
off,0.05,0.5,13,2,PARTNER_DEAD,0,4
off,0.05,0.5,13,3,TIMEOUT,0,5
off,0.05,0.5,13,4,TIMEOUT,0,6
off,0.05,0.5,13,5,PARTNER_RESCUED,1,7
off,0.05,0.5,13,6,TIMEOUT,0,8
off,0.05,0.5,13,7,PARTNER_RESCUED,1,9
off,0.05,0.5,13,8,TIMEOUT,0,10
off,0.05,0.5,13,9,TIMEOUT,0,11
off,0.05,0.5,14,0,PARTNER_RESCUED,1,2
off,0.05,0.5,14,1,RESOURCE_TAKEN,0,3
off,0.05,0.5,14,2,PARTNER_RESCUED,1,4
off,0.05,0.5,14,3,TIMEOUT,0,5
off,0.05,0.5,14,4,TIMEOUT,0,6
off,0.05,0.5,14,5,TIMEOUT,0,7
off,0.05,0.5,14,6,PARTNER_RESCUED,1,8
off,0.05,0.5,14,7,TIMEOUT,0,9
off,0.05,0.5,14,8,TIMEOUT,0,10
off,0.05,0.5,14,9,TIMEOUT,0,11
off,0.05,0.5,15,0,PARTNER_RESCUED,1,2
off,0.05,0.5,15,1,TIMEOUT,0,3
off,0.05,0.5,15,2,TIMEOUT,0,4
off,0.05,0.5,15,3,TIMEOUT,0,5
off,0.05,0.5,15,4,PARTNER_RESCUED,1,6
off,0.05,0.5,15,5,PARTNER_RESCUED,1,7
off,0.05,0.5,15,6,TIMEOUT,0,8
off,0.05,0.5,15,7,TIMEOUT,0,9
off,0.05,0.5,15,8,TIMEOUT,0,10
off,0.05,0.5,15,9,TIMEOUT,0,11
off,0.05,0.5,16,0,PARTNER_RESCUED,1,2
off,0.05,0.5,16,1,TIMEOUT,0,3
off,0.05,0.5,16,2,TIMEOUT,0,4
off,0.05,0.5,16,3,TIMEOUT,0,5
off,0.05,0.5,16,4,TIMEOUT,0,6
off,0.05,0.5,16,5,PARTNER_RESCUED,1,7
off,0.05,0.5,16,6,TIMEOUT,0,8
off,0.05,0.5,16,7,TIMEOUT,0,9
off,0.05,0.5,16,8,TIMEOUT,0,10
off,0.05,0.5,16,9,TIMEOUT,0,11
off,0.05,0.5,17,0,TIMEOUT,0,2
off,0.05,0.5,17,1,TIMEOUT,0,3
off,0.05,0.5,17,2,PARTNER_DEAD,0,4
off,0.05,0.5,17,3,PARTNER_RESCUED,1,5
off,0.05,0.5,17,4,TIMEOUT,0,6
off,0.05,0.5,17,5,TIMEOUT,0,7
off,0.05,0.5,17,6,PARTNER_RESCUED,1,8
off,0.05,0.5,17,7,RESOURCE_TAKEN,0,9
off,0.05,0.5,17,8,PARTNER_RESCUED,1,10
off,0.05,0.5,17,9,TIMEOUT,0,11
off,0.05,0.5,18,0,TIMEOUT,0,2
off,0.05,0.5,18,1,TIMEOUT,0,3
off,0.05,0.5,18,2,TIMEOUT,0,4
off,0.05,0.5,18,3,PARTNER_RESCUED,1,5
off,0.05,0.5,18,4,TIMEOUT,0,6
off,0.05,0.5,18,5,TIMEOUT,0,7
off,0.05,0.5,18,6,TIMEOUT,0,8
off,0.05,0.5,18,7,PARTNER_RESCUED,1,9
off,0.05,0.5,18,8,TIMEOUT,0,10
off,0.05,0.5,18,9,TIMEOUT,0,11
off,0.05,0.5,19,0,PARTNER_RESCUED,1,2
off,0.05,0.5,19,1,TIMEOUT,0,3
off,0.05,0.5,19,2,TIMEOUT,0,4
off,0.05,0.5,19,3,TIMEOUT,0,5
off,0.05,0.5,19,4,TIMEOUT,0,6
off,0.05,0.5,19,5,TIMEOUT,0,7
off,0.05,0.5,19,6,PARTNER_RESCUED,1,8
off,0.05,0.5,19,7,TIMEOUT,0,9
off,0.05,0.5,19,8,TIMEOUT,0,10
off,0.05,0.5,19,9,TIMEOUT,0,11
off,0.05,0.5,20,0,PARTNER_RESCUED,1,2
off,0.05,0.5,20,1,RESOURCE_TAKEN,0,3
off,0.05,0.5,20,2,PARTNER_RESCUED,1,4
off,0.05,0.5,20,3,TIMEOUT,0,5
off,0.05,0.5,20,4,TIMEOUT,0,6
off,0.05,0.5,20,5,PARTNER_DEAD,0,7
off,0.05,0.5,20,6,PARTNER_RESCUED,1,8
off,0.05,0.5,20,7,TIMEOUT,0,9
off,0.05,0.5,20,8,TIMEOUT,0,10
off,0.05,0.5,20,9,TIMEOUT,0,11
off,0.05,0.5,21,0,PARTNER_RESCUED,1,2
off,0.05,0.5,21,1,TIMEOUT,0,3
off,0.05,0.5,21,2,TIMEOUT,0,4
off,0.05,0.5,21,3,PARTNER_RESCUED,1,5
off,0.05,0.5,21,4,TIMEOUT,0,6
off,0.05,0.5,21,5,TIMEOUT,0,7
off,0.05,0.5,21,6,PARTNER_RESCUED,1,8
off,0.05,0.5,21,7,TIMEOUT,0,9
off,0.05,0.5,21,8,TIMEOUT,0,10
off,0.05,0.5,21,9,TIMEOUT,0,11
off,0.05,0.5,22,0,TIMEOUT,0,2
off,0.05,0.5,22,1,TIMEOUT,0,3
off,0.05,0.5,22,2,TIMEOUT,0,4
off,0.05,0.5,22,3,TIMEOUT,0,5
off,0.05,0.5,22,4,TIMEOUT,0,6
off,0.05,0.5,22,5,TIMEOUT,0,7
off,0.05,0.5,22,6,TIMEOUT,0,8
off,0.05,0.5,22,7,TIMEOUT,0,9
off,0.05,0.5,22,8,TIMEOUT,0,10
off,0.05,0.5,22,9,TIMEOUT,0,11
off,0.05,0.5,23,0,PARTNER_RESCUED,1,2
off,0.05,0.5,23,1,TIMEOUT,0,3
off,0.05,0.5,23,2,TIMEOUT,0,4
off,0.05,0.5,23,3,PARTNER_RESCUED,1,5
off,0.05,0.5,23,4,TIMEOUT,0,6
off,0.05,0.5,23,5,TIMEOUT,0,7
off,0.05,0.5,23,6,TIMEOUT,0,8
off,0.05,0.5,23,7,TIMEOUT,0,9
off,0.05,0.5,23,8,PARTNER_RESCUED,1,10
off,0.05,0.5,23,9,TIMEOUT,0,11
off,0.05,0.5,24,0,PARTNER_RESCUED,1,2
off,0.05,0.5,24,1,TIMEOUT,0,3
off,0.05,0.5,24,2,PARTNER_RESCUED,1,4
off,0.05,0.5,24,3,TIMEOUT,0,5
off,0.05,0.5,24,4,TIMEOUT,0,6
off,0.05,0.5,24,5,TIMEOUT,0,7
off,0.05,0.5,24,6,TIMEOUT,0,8
off,0.05,0.5,24,7,TIMEOUT,0,9
off,0.05,0.5,24,8,PARTNER_RESCUED,1,10
off,0.05,0.5,24,9,TIMEOUT,0,11
off,0.05,0.5,25,0,PARTNER_RESCUED,1,2
off,0.05,0.5,25,1,TIMEOUT,0,3
off,0.05,0.5,25,2,PARTNER_RESCUED,1,4
off,0.05,0.5,25,3,TIMEOUT,0,5
off,0.05,0.5,25,4,TIMEOUT,0,6
off,0.05,0.5,25,5,TIMEOUT,0,7
off,0.05,0.5,25,6,TIMEOUT,0,8
off,0.05,0.5,25,7,TIMEOUT,0,9
off,0.05,0.5,25,8,PARTNER_RESCUED,1,10
off,0.05,0.5,25,9,TIMEOUT,0,11
off,0.05,0.5,26,0,TIMEOUT,0,2
off,0.05,0.5,26,1,TIMEOUT,0,3
off,0.05,0.5,26,2,TIMEOUT,0,4
off,0.05,0.5,26,3,TIMEOUT,0,5
off,0.05,0.5,26,4,TIMEOUT,0,6
off,0.05,0.5,26,5,PARTNER_RESCUED,1,7
off,0.05,0.5,26,6,TIMEOUT,0,8
off,0.05,0.5,26,7,PARTNER_RESCUED,1,9
off,0.05,0.5,26,8,TIMEOUT,0,10
off,0.05,0.5,26,9,PARTNER_DEAD,0,11
off,0.05,0.5,27,0,PARTNER_RESCUED,1,2
off,0.05,0.5,27,1,TIMEOUT,0,3
off,0.05,0.5,27,2,TIMEOUT,0,4
off,0.05,0.5,27,3,PARTNER_RESCUED,1,5
off,0.05,0.5,27,4,TIMEOUT,0,6
off,0.05,0.5,27,5,TIMEOUT,0,7
off,0.05,0.5,27,6,TIMEOUT,0,8
off,0.05,0.5,27,7,TIMEOUT,0,9
off,0.05,0.5,27,8,TIMEOUT,0,10
off,0.05,0.5,27,9,PARTNER_RESCUED,1,11
off,0.05,0.5,28,0,PARTNER_RESCUED,1,2
off,0.05,0.5,28,1,TIMEOUT,0,3
off,0.05,0.5,28,2,PARTNER_RESCUED,1,4
off,0.05,0.5,28,3,TIMEOUT,0,5
off,0.05,0.5,28,4,TIMEOUT,0,6
off,0.05,0.5,28,5,TIMEOUT,0,7
off,0.05,0.5,28,6,PARTNER_RESCUED,1,8
off,0.05,0.5,28,7,TIMEOUT,0,9
off,0.05,0.5,28,8,PARTNER_RESCUED,1,10
off,0.05,0.5,28,9,TIMEOUT,0,11
off,0.05,0.5,29,0,PARTNER_RESCUED,1,2
off,0.05,0.5,29,1,TIMEOUT,0,3
off,0.05,0.5,29,2,PARTNER_RESCUED,1,4
off,0.05,0.5,29,3,TIMEOUT,0,5
off,0.05,0.5,29,4,TIMEOUT,0,6
off,0.05,0.5,29,5,PARTNER_RESCUED,1,7
off,0.05,0.5,29,6,TIMEOUT,0,8
off,0.05,0.5,29,7,PARTNER_RESCUED,1,9
off,0.05,0.5,29,8,TIMEOUT,0,10
off,0.05,0.5,29,9,PARTNER_RESCUED,1,11
off,0.05,0.5,30,0,TIMEOUT,0,2
off,0.05,0.5,30,1,PARTNER_DEAD,0,3
off,0.05,0.5,30,2,TIMEOUT,0,4
off,0.05,0.5,30,3,TIMEOUT,0,5
off,0.05,0.5,30,4,PARTNER_RESCUED,1,6
off,0.05,0.5,30,5,TIMEOUT,0,7
off,0.05,0.5,30,6,PARTNER_RESCUED,1,8
off,0.05,0.5,30,7,TIMEOUT,0,9
off,0.05,0.5,30,8,TIMEOUT,0,10
off,0.05,0.5,30,9,PARTNER_RESCUED,1,11
off,0.05,0.5,31,0,PARTNER_RESCUED,1,2
off,0.05,0.5,31,1,TIMEOUT,0,3
off,0.05,0.5,31,2,PARTNER_RESCUED,1,4
off,0.05,0.5,31,3,TIMEOUT,0,5
off,0.05,0.5,31,4,TIMEOUT,0,6
off,0.05,0.5,31,5,TIMEOUT,0,7
off,0.05,0.5,31,6,PARTNER_RESCUED,1,8
off,0.05,0.5,31,7,TIMEOUT,0,9
off,0.05,0.5,31,8,PARTNER_RESCUED,1,10
off,0.05,0.5,31,9,TIMEOUT,0,11
off,0.05,0.5,32,0,PARTNER_RESCUED,1,2
off,0.05,0.5,32,1,TIMEOUT,0,3
off,0.05,0.5,32,2,PARTNER_RESCUED,1,4
off,0.05,0.5,32,3,TIMEOUT,0,5
off,0.05,0.5,32,4,TIMEOUT,0,6
off,0.05,0.5,32,5,PARTNER_DEAD,0,7
off,0.05,0.5,32,6,TIMEOUT,0,8
off,0.05,0.5,32,7,TIMEOUT,0,9
off,0.05,0.5,32,8,TIMEOUT,0,10
off,0.05,0.5,32,9,TIMEOUT,0,11
off,0.05,0.5,33,0,PARTNER_RESCUED,1,2
off,0.05,0.5,33,1,TIMEOUT,0,3
off,0.05,0.5,33,2,PARTNER_RESCUED,1,4
off,0.05,0.5,33,3,TIMEOUT,0,5
off,0.05,0.5,33,4,PARTNER_RESCUED,1,6
off,0.05,0.5,33,5,TIMEOUT,0,7
off,0.05,0.5,33,6,TIMEOUT,0,8
off,0.05,0.5,33,7,TIMEOUT,0,9
off,0.05,0.5,33,8,PARTNER_RESCUED,1,10
off,0.05,0.5,33,9,TIMEOUT,0,11
off,0.05,0.5,34,0,TIMEOUT,0,2
off,0.05,0.5,34,1,TIMEOUT,0,3
off,0.05,0.5,34,2,TIMEOUT,0,4
off,0.05,0.5,34,3,TIMEOUT,0,5
off,0.05,0.5,34,4,PARTNER_RESCUED,1,6
off,0.05,0.5,34,5,TIMEOUT,0,7
off,0.05,0.5,34,6,PARTNER_RESCUED,1,8
off,0.05,0.5,34,7,TIMEOUT,0,9
off,0.05,0.5,34,8,PARTNER_RESCUED,1,10
off,0.05,0.5,34,9,TIMEOUT,0,11
off,0.05,0.5,35,0,TIMEOUT,0,2
off,0.05,0.5,35,1,TIMEOUT,0,3
off,0.05,0.5,35,2,TIMEOUT,0,4
off,0.05,0.5,35,3,PARTNER_RESCUED,1,5
off,0.05,0.5,35,4,TIMEOUT,0,6
off,0.05,0.5,35,5,TIMEOUT,0,7
off,0.05,0.5,35,6,TIMEOUT,0,8
off,0.05,0.5,35,7,PARTNER_RESCUED,1,9
off,0.05,0.5,35,8,TIMEOUT,0,10
off,0.05,0.5,35,9,TIMEOUT,0,11
off,0.05,0.5,36,0,TIMEOUT,0,2
off,0.05,0.5,36,1,TIMEOUT,0,3
off,0.05,0.5,36,2,PARTNER_RESCUED,1,4
off,0.05,0.5,36,3,TIMEOUT,0,5
off,0.05,0.5,36,4,PARTNER_DEAD,0,6
off,0.05,0.5,36,5,PARTNER_RESCUED,1,7
off,0.05,0.5,36,6,TIMEOUT,0,8
off,0.05,0.5,36,7,TIMEOUT,0,9
off,0.05,0.5,36,8,TIMEOUT,0,10
off,0.05,0.5,36,9,TIMEOUT,0,11
off,0.05,0.5,37,0,TIMEOUT,0,2
off,0.05,0.5,37,1,TIMEOUT,0,3
off,0.05,0.5,37,2,TIMEOUT,0,4
off,0.05,0.5,37,3,PARTNER_RESCUED,1,5
off,0.05,0.5,37,4,TIMEOUT,0,6
off,0.05,0.5,37,5,TIMEOUT,0,7
off,0.05,0.5,37,6,TIMEOUT,0,8
off,0.05,0.5,37,7,PARTNER_RESCUED,1,9
off,0.05,0.5,37,8,TIMEOUT,0,10
off,0.05,0.5,37,9,TIMEOUT,0,11
off,0.05,0.5,38,0,PARTNER_RESCUED,1,2
off,0.05,0.5,38,1,RESOURCE_TAKEN,0,3
off,0.05,0.5,38,2,PARTNER_RESCUED,1,4
off,0.05,0.5,38,3,TIMEOUT,0,5
off,0.05,0.5,38,4,TIMEOUT,0,6
off,0.05,0.5,38,5,TIMEOUT,0,7
off,0.05,0.5,38,6,TIMEOUT,0,8
off,0.05,0.5,38,7,TIMEOUT,0,9
off,0.05,0.5,38,8,TIMEOUT,0,10
off,0.05,0.5,38,9,TIMEOUT,0,11
off,0.05,0.5,39,0,TIMEOUT,0,2
off,0.05,0.5,39,1,TIMEOUT,0,3
off,0.05,0.5,39,2,PARTNER_RESCUED,1,4
off,0.05,0.5,39,3,TIMEOUT,0,5
off,0.05,0.5,39,4,TIMEOUT,0,6
off,0.05,0.5,39,5,TIMEOUT,0,7
off,0.05,0.5,39,6,TIMEOUT,0,8
off,0.05,0.5,39,7,TIMEOUT,0,9
off,0.05,0.5,39,8,TIMEOUT,0,10
off,0.05,0.5,39,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,0,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,0,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,0,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,0,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,0,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,0,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,0,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,0,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,0,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,0,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,1,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,1,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,1,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,1,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,1,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,1,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,1,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,1,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,1,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,1,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,2,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,2,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,2,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,2,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,2,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,2,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,2,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,2,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,2,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,2,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,3,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,3,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,3,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,3,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,3,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,3,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,3,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,3,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,3,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,3,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,4,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,4,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,4,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,4,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,4,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,4,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.05,4,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,4,7,PARTNER_DEAD,0,9
seed_only_floor,0.05,0.05,4,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,4,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,5,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,5,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,5,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,5,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,5,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,5,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,5,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,5,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,5,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,5,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,6,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,6,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,6,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,6,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,6,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,6,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,6,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,6,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,6,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,6,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,7,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,7,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,7,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,7,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,7,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,7,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,7,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,7,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,7,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,7,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,8,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,8,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,8,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,8,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,8,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,8,5,PARTNER_DEAD,0,7
seed_only_floor,0.05,0.05,8,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,8,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,8,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,8,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,9,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,9,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,9,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,9,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,9,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,9,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,9,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,9,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,9,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,9,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,10,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,10,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,10,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,10,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,10,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,10,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,10,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,10,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,10,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,10,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,11,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,11,1,PARTNER_DEAD,0,3
seed_only_floor,0.05,0.05,11,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,11,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,11,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,11,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.05,11,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,11,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,11,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,11,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,12,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,12,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.05,12,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,12,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,12,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,12,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,12,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,12,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,12,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,12,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,13,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,13,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,13,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,13,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,13,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,13,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,13,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,13,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,13,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,13,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,14,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,14,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,14,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,14,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,14,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,14,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,14,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,14,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,14,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,14,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,15,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,15,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,15,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,15,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,15,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,15,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,15,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,15,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,15,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,15,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,16,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,16,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,16,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,16,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,16,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,16,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,16,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,16,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,16,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,16,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,17,0,PARTNER_RESCUED,1,2
