preage,decay,kappa,outcome,steps_used,target_switches
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,6,0
100,0.0,0.25,RESOURCE_TAKEN,10,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,TIMEOUT,12,1
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,RESOURCE_TAKEN,11,0
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,RESOURCE_TAKEN,10,1
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,TIMEOUT,12,2
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,2
100,0.0,0.25,RESOURCE_TAKEN,10,0
100,0.0,0.25,RESOURCE_TAKEN,11,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,10,0
100,0.0,0.25,RESOURCE_TAKEN,11,0
100,0.0,0.25,TIMEOUT,12,1
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,RESOURCE_TAKEN,10,0
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,RESOURCE_TAKEN,6,0
100,0.0,0.25,TIMEOUT,12,1
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,11,1
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,RESOURCE_TAKEN,6,0
100,0.0,0.25,RESOURCE_TAKEN,12,2
100,0.0,0.25,RESOURCE_TAKEN,6,0
100,0.0,0.25,RESOURCE_TAKEN,10,0
100,0.0,0.25,RESOURCE_TAKEN,11,0
100,0.0,0.25,RESOURCE_TAKEN,8,1
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,RESOURCE_TAKEN,11,0
100,0.0,0.25,TIMEOUT,12,1
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,RESOURCE_TAKEN,10,0
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,TIMEOUT,12,1
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,3
100,0.0,0.25,RESOURCE_TAKEN,7,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,10,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,RESOURCE_TAKEN,10,0
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,11,0
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,TIMEOUT,12,1
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,11,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,RESOURCE_TAKEN,11,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,1
100,0.0,0.25,RESOURCE_TAKEN,9,0
100,0.0,0.25,RESOURCE_TAKEN,8,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,TIMEOUT,12,1
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.25,RESOURCE_TAKEN,11,1
100,0.0,0.25,TIMEOUT,12,0
100,0.0,0.25,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,7,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,RESOURCE_TAKEN,8,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,RESOURCE_TAKEN,8,0
100,0.0,0.5,RESOURCE_TAKEN,7,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,7,0
100,0.0,0.5,RESOURCE_TAKEN,7,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,9,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,8,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,7,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,8,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,1
100,0.0,0.5,TIMEOUT,12,2
100,0.0,0.5,RESOURCE_TAKEN,12,1
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,2
100,0.0,0.5,RESOURCE_TAKEN,8,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,1
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,RESOURCE_TAKEN,7,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,TIMEOUT,12,2
100,0.0,0.5,TIMEOUT,12,2
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,RESOURCE_TAKEN,7,0
100,0.0,0.5,TIMEOUT,12,2
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,RESOURCE_TAKEN,7,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,11,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,12,1
100,0.0,0.5,RESOURCE_TAKEN,8,0
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,2
100,0.0,0.5,RESOURCE_TAKEN,9,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,RESOURCE_TAKEN,8,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,8,0
100,0.0,0.5,RESOURCE_TAKEN,10,1
100,0.0,0.5,RESOURCE_TAKEN,11,0
100,0.0,0.5,RESOURCE_TAKEN,8,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,RESOURCE_TAKEN,12,0
100,0.0,0.5,RESOURCE_TAKEN,8,0
100,0.0,0.5,RESOURCE_TAKEN,6,0
100,0.0,0.5,TIMEOUT,12,1
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,TIMEOUT,12,0
100,0.0,0.5,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,2
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,RESOURCE_TAKEN,11,1
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,RESOURCE_TAKEN,10,2
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,11,1
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,11,1
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,11,1
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,12,1
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,9,1
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,RESOURCE_TAKEN,12,1
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,RESOURCE_TAKEN,6,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,11,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,RESOURCE_TAKEN,10,1
100,0.0,1.0,RESOURCE_TAKEN,9,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,12,1
100,0.0,1.0,RESOURCE_TAKEN,7,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,TIMEOUT,12,1
100,0.0,1.0,RESOURCE_TAKEN,12,0
100,0.0,1.0,RESOURCE_TAKEN,8,0
100,0.0,1.0,TIMEOUT,12,0
100,0.0,1.0,RESOURCE_TAKEN,10,0
100,0.02,0.25,RESOURCE_TAKEN,11,1
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,RESOURCE_TAKEN,11,0
100,0.02,0.25,RESOURCE_TAKEN,12,0
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,RESOURCE_TAKEN,12,0
100,0.02,0.25,RESOURCE_TAKEN,8,0
100,0.02,0.25,RESOURCE_TAKEN,10,0
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,RESOURCE_TAKEN,7,0
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,RESOURCE_TAKEN,7,0
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,TIMEOUT,12,2
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,TIMEOUT,12,1
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,RESOURCE_TAKEN,8,0
100,0.02,0.25,RESOURCE_TAKEN,7,0
100,0.02,0.25,RESOURCE_TAKEN,7,0
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,RESOURCE_TAKEN,8,0
100,0.02,0.25,RESOURCE_TAKEN,8,0
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,RESOURCE_TAKEN,9,1
100,0.02,0.25,RESOURCE_TAKEN,12,0
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,TIMEOUT,12,1
100,0.02,0.25,TIMEOUT,12,1
100,0.02,0.25,RESOURCE_TAKEN,10,1
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,TIMEOUT,12,0
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,RESOURCE_TAKEN,9,0
100,0.02,0.25,RESOURCE_TAKEN,12,0
100,0.02,0.25,RESOURCE_TAKEN,6,0
100,0.02,0.25,RESOURCE_TAKEN,10,0
100,0.02,0.25,TIMEOUT,12,1
100,0.02,0.25,TIMEOUT,12,1
100,0.02,0.25,TIMEOUT,12,0
